,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
ABCB6,4.9928278066785055,5.4627116568356,5.213696437739864,4.598374720203272,4.965844615525955,5.346082925228774,4.7677977046049245,5.108337080253439
ABCB7,6.686700763795699,6.320234041347666,6.124472113408232,6.2350220718900475,6.308743264200903,6.234240708641029,6.563732934934996,6.128958143101667
ABCB8,5.267595554320696,5.8013564529612625,5.502810806999409,5.45542766681716,5.463869555798849,5.346082925228774,5.64519221460237,5.412126376157076
ABCB9,6.020627924246611,5.646301113550723,5.124128803502023,5.9389668827702975,6.018578367989972,5.93865091143138,5.573995028868811,6.145871081420091
ABCC1,6.196949347021601,5.792871604419245,5.726812752723839,5.524415760332074,5.7439978957941475,7.3976426397739745,5.819604828239389,6.067403218564722
ABCC10,5.049113940668112,5.520292882626672,4.984444774147699,5.159331425041435,5.215608495770131,4.525514373079963,5.001206762442821,4.8067977689101085
ABCC4,6.5695850853852065,6.631082224163329,6.400300430997809,6.265383952680884,5.7275762455752535,7.552847392875463,6.107200644041966,5.711720860116332
ABCC5,6.58238790895203,6.574218114415533,6.188311769293474,6.0089924983521374,6.409094254246316,6.0051722338663165,6.3015425027261065,6.3361888900642125
ABCC8,5.657689167070821,6.037330970164371,6.140818153688602,6.257879467208396,5.542590689537661,5.6168810470422885,6.192056139626894,6.094249151469635
ABCC9,7.256952389424731,7.573507477097873,7.996035793069391,7.212211569111005,7.020255665934908,6.208316829266863,7.31492125881939,6.750269294115621
ABCD2,5.806417606266683,5.474496206917411,5.869925240389955,6.827918966922608,6.687950415187487,4.878935285561112,6.8913928706652365,6.745676979158213
ABCD3,6.345641350710903,6.562446710663938,6.367944902560258,6.622983453493598,6.755337997883194,5.867387156756763,6.5152002698759155,6.202910471012858
ABCD4,5.833681911157102,6.284398526560607,6.675838935284935,5.670118501402053,6.059798028793469,6.502043149278844,5.801067707944921,5.711720860116332
ABCE1,4.884753538736417,5.295351144583662,5.047969470480829,5.2142851560117975,5.315437785234551,4.193364438949988,5.007136870169809,5.220171651543915
ABCF1,4.572835420329948,5.222705850535797,4.686498866899737,4.953017075825109,4.92235412591816,4.774419424969037,4.531672280237168,5.176926795230691
ABHD10,4.095444610188494,4.504500420977647,4.069049605972121,4.483084512893475,4.753254515898672,2.6425554141791476,4.713785354407767,4.593646225841614
ABHD12,6.0520018793533366,5.964688876934616,5.8602156878654075,5.994394304850066,5.906036418671594,6.234240708641029,5.8037369992553325,6.094249151469635
ABHD13,4.599588624589454,4.372547655052955,4.680168162608341,4.811535517495312,5.123047798487087,4.373166923585884,4.7677977046049245,4.467191345526168
ABHD16A,4.062116974571288,5.0323890761090775,4.759496965232676,5.026620487141271,4.779233839697845,4.193364438949988,4.721682325048221,4.740669959223585
ABHD17A,4.769153790117491,5.288319543062341,4.5370290528977835,4.75391449910053,5.274612236541919,4.774419424969037,4.689713229866091,5.358307020939042
ABHD17B,5.264205993089937,5.553314494192277,5.4542243870947855,5.516542232689711,5.720931326266986,4.973553852894323,5.584007411123874,5.711720860116332
ABHD17C,5.979973486924946,5.8013564529612625,5.783170474507316,5.95947952532054,5.710880416018975,5.059988520543948,5.954404173394366,4.8688226096376495
ABHD18,6.645760184871038,6.958184215043563,6.498762445038993,6.641118264798954,6.438800244989307,6.377080035728045,6.605246273049624,6.790677837690557
ABHD2,7.032132344148697,7.159647917788604,7.413530574811073,7.296317080554933,7.46202901895145,6.846445931706915,7.238554418422187,7.632288198143294
ABHD3,6.878997623821795,6.436418987770084,6.665426339861956,6.46621875568255,6.967045814635591,6.900457192055096,6.410440327745068,6.795068518421236
ABHD5,4.480586983122874,5.0323890761090775,5.1948961235529625,5.045788313822778,4.892272811878349,4.525514373079963,4.939887314536266,4.8067977689101085
