,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
ABHD6,4.197597484885411,4.273706260047568,4.424359049763917,4.570453591489075,3.964869081301079,4.069472033146797,4.494452677092735,4.157783085025959
ABHD8,3.6996156351142426,4.009719285962669,4.0619454242912605,3.955905986988564,4.217284465140364,3.831589816674485,4.123920176254274,3.6254014445185723
ABI1,6.461509545626104,6.5498741241416045,6.767270576655497,6.571527413388393,6.338705627700348,6.370287367400064,6.607255313769229,6.945363198271788
ABI2,5.354206167763077,5.267496412530338,5.220072877673899,5.731585769100639,5.629369094637352,5.62446889223721,5.575475810420894,5.491284612647235
ABI3,4.833690851985797,5.462005419356238,5.402445952645784,4.805736075591984,4.546866293853086,4.142358802279617,5.286797485534678,5.005214960334851
ABL1,6.311235839302482,6.338434449616421,6.55379667525226,6.2934607321166665,6.1477877473119245,5.859592944337109,6.348188901859227,6.073971552363531
ABL2,6.1088613277109785,6.13214528854612,6.335890535752695,5.796520604194898,5.851794219926754,6.299684201104272,5.977412496631877,5.741682499944323
ABLIM1,4.134640923877367,4.528364424728127,4.288918420121076,4.955251264947287,4.672355253655012,4.261500051245944,4.180179243706785,4.291343794949308
ABLIM2,3.9954235071704236,4.1282839549530115,3.904592300270075,4.063123179453031,4.433740011340979,4.183669966132818,3.8975828060148636,3.946418803523306
ABR,8.034240693615793,7.836486541912295,7.9767490650927195,8.01314305079749,7.768397688218413,7.41854122308377,7.964651292611742,7.649696410677477
ABRAXAS1,3.320508753527906,3.613282542366853,3.421025277172435,3.482290500621008,3.8374472825177848,3.2833694895455396,3.740762796195035,4.157783085025959
ABRAXAS2,4.559338269095554,4.234269337691293,4.699466748802796,4.23404164057667,4.323030029062798,3.9231787202606663,4.642709549020715,4.305139928284316
ACAA1,3.6851696309287987,4.668021180661302,4.576796564585296,4.046033061973511,4.672355253655012,4.099267210520991,4.494452677092735,3.946418803523306
ACAA2,3.1115363264887343,3.494190988606862,3.665051228290571,3.9368631506950806,3.266752545677586,2.6585268042966077,3.8792734468911942,3.105253615755714
ACACA,5.822778414477592,6.110817351983943,6.08133131327392,5.682478440640379,5.795870589713611,5.618061282146374,5.894743919576112,5.667320217956459
ACACB,4.077332059504071,3.309509775756495,2.535985873999009,4.12870456837969,3.3137253426812014,3.5945866040108987,4.09455742498385,2.6528844547294277
ACAD10,4.700636909006747,4.909963682255297,4.9896807745892495,4.756145191395998,4.546866293853086,3.9405312524875193,4.932287880892309,4.48062117639009
ACAD11,4.999164584697458,4.96955211879101,5.059179268356592,5.0352860820154115,4.6363338540319665,4.443551337914553,4.794250617561513,4.920048218225166
ACAD9,4.2234110321993565,4.641606707697844,4.485768769727358,4.379966899334553,4.056271812567621,3.687396201995855,4.571326112972021,4.189042845175674
ACADM,4.838294392444633,4.889284799225361,4.773611881597469,4.9199155883320635,5.0746987541353255,4.054234786091555,5.140992313528258,4.43354548093734
